scenario_name,scenario_id,C,A,G,AS,highlighted
MHB_M,mechanism_50_4_multi_hotspot_boundary_id04,837.321198025918,747968.8371454079,59.36474060269117,0.33671169747163404,
MHB_M,mechanism_50_4_multi_hotspot_boundary_id04,838.3216321934912,1036043.611047636,40.142515374396055,0.48569631133954916,
MHB_M,mechanism_50_4_multi_hotspot_boundary_id04,840.4366770518925,877982.6708751359,42.08659336386321,0.46493620410725056,
MHB_M,mechanism_50_4_multi_hotspot_boundary_id04,842.7043658080761,1022705.2966101298,37.19146295644868,0.4972930905049235,
MHB_M,mechanism_50_4_multi_hotspot_boundary_id04,845.2730718646902,1110310.1835886296,34.49739696338081,0.5035908775654393,
MHB_M,mechanism_50_4_multi_hotspot_boundary_id04,846.800877810497,1032333.1723057546,35.75899175700521,0.5231373251084943,
MHB_M,mechanism_50_4_multi_hotspot_boundary_id04,851.2724021429382,997803.63920002,36.53680046301428,0.5103863403736115,
MHB_M,mechanism_50_4_multi_hotspot_boundary_id04,853.4292588507237,1101892.2527309703,34.82061603080434,0.4999445147105073,
MHB_M,mechanism_50_4_multi_hotspot_boundary_id04,855.5726365317012,693484.6350135775,56.660376054307264,0.3620001093268367,
MHB_M,mechanism_50_4_multi_hotspot_boundary_id04,857.9924745357955,734036.2208383444,53.32536104164342,0.4030109411928636,
MHB_M,mechanism_50_4_multi_hotspot_boundary_id04,860.3077762024724,873417.1283797515,42.0282221503071,0.4771725838090304,
MHB_M,mechanism_50_4_multi_hotspot_boundary_id04,867.6909133049128,724458.6847342674,51.3773748784146,0.35477778733692816,
MHB_M,mechanism_50_4_multi_hotspot_boundary_id04,868.7351816540645,672463.6273044932,56.12395095852738,0.3666466013440759,
MHB_M,mechanism_50_4_multi_hotspot_boundary_id04,874.5664407071034,739526.7987527444,50.46093615938795,0.44903416917871836,
MHB_M,mechanism_50_4_multi_hotspot_boundary_id04,883.0476863139863,797312.8438498382,43.74123788585737,0.4498615350204504,
MHB_M,mechanism_50_4_multi_hotspot_boundary_id04,884.7426494614982,721095.1802735337,49.70505212030078,0.42246885555998326,
MHB_M,mechanism_50_4_multi_hotspot_boundary_id04,884.7757324988535,704739.3524903695,50.978042527835655,0.4324889381240109,
MHB_M,mechanism_50_4_multi_hotspot_boundary_id04,886.9922918300151,729331.3559190575,48.19244869883209,0.45634114897848777,
MHB_M,mechanism_50_4_multi_hotspot_boundary_id04,889.3714971407937,630911.369883701,55.5722647527067,0.429717608034333,
MHB_M,mechanism_50_4_multi_hotspot_boundary_id04,890.3413018772993,773665.1843409225,46.30214206071981,0.4422944177656787,
MHB_M,mechanism_50_4_multi_hotspot_boundary_id04,893.2428381087984,654616.07214513,54.46690170387904,0.38895178010115233,
