algorithm,generation,HV_mean,HV_std,IGD+_mean,IGD+_std,count
spea2,105,0.31686273452867797,0.16218630650093904,0.2907365504056488,0.22159789792236664,640
spea2,110,0.32112175044213964,0.16198177265388336,0.28569986424281,0.21861032161396513,640
spea2,115,0.3251745626197642,0.16205604310776583,0.2812266250211525,0.21635531337243327,640
spea2,120,0.3290125775946827,0.16196839420603368,0.27724037652204725,0.21464394592649147,640
spea2,125,0.33268996712216675,0.16200679265370405,0.2731466181467119,0.21253030172857315,640
spea2,130,0.3354956010666958,0.16188740987072808,0.26996994730082774,0.21082823592555167,640
spea2,135,0.3384647809720246,0.1619068264812905,0.26687876559568047,0.20957806544203683,640
spea2,140,0.3413423244841832,0.1622694860978911,0.26426759226085217,0.2087317510231072,640
spea2,145,0.3437951051181151,0.1623318876187342,0.26163162834942866,0.2073172677176253,640
spea2,150,0.346235064107952,0.1623861143023995,0.25889349920057103,0.20559040739858644,640
spea2,155,0.3481969952830085,0.1620900617480781,0.2566750872464786,0.20420635996434847,640
spea2,160,0.35006788322599686,0.1618716388716694,0.2544944186897369,0.20248161037129667,640
spea2,165,0.35197795103419416,0.16176964441328917,0.25247629121645937,0.20126226256786092,640
spea2,170,0.35393122050750525,0.16182750385702926,0.25060712460395074,0.20067269562482262,640
spea2,175,0.355743907525443,0.1615335757755632,0.24874844975762905,0.19993685492363042,640
spea2,180,0.35739589191219207,0.16134358942848584,0.24705227424645188,0.19896977781396957,640
spea2,185,0.3590912734795434,0.1610782863192545,0.24519982157036666,0.1979793910115771,640
spea2,190,0.36083640016512025,0.16088842564988023,0.2435858711369256,0.19705598634793148,640
spea2,195,0.3623504961154879,0.16071365774178994,0.24192135857054678,0.1959691523920114,640
spea2,200,0.3252660949704325,0.15832369927776027,0.28535088637706363,0.20344942533829832,480
spea2,205,0.3269010388752925,0.15825431721836763,0.28343378825181686,0.2024800141501276,480
spea2,210,0.32837689749412297,0.15813362413144014,0.2819449770755605,0.20201064697739052,480
spea2,215,0.330058892112399,0.15791753255368696,0.28011759402912717,0.20077300553764113,480
spea2,220,0.33171734625386207,0.15802886466633462,0.2785159557395049,0.20029671445403768,480
spea2,225,0.33311292283713606,0.15797258291121466,0.2771476605581686,0.19964295307997107,480
spea2,230,0.3344016842988647,0.1579018954899616,0.27579872172718123,0.19883833490973904,480
spea2,235,0.33562102566272256,0.15799392284208855,0.2746827831215024,0.19844640995615528,480
spea2,240,0.33681182020294,0.15809229146537856,0.27337884951389674,0.19805335688519934,480
spea2,245,0.33807315372361885,0.15800232788066146,0.2719451413990813,0.19725322099840342,480
spea2,250,0.24132469693745104,0.13689727623574255,0.4109859920680382,0.2130282952979567,160
spea2,255,0.24296632537085233,0.1368221655888026,0.40866884487245503,0.2120411847562796,160
spea2,260,0.24442524794655487,0.13704686218393775,0.4066702963252055,0.21136839404094682,160
spea2,265,0.24652189479452052,0.1371289392203392,0.40328932586670696,0.21011356638776613,160
spea2,270,0.2479246548314733,0.1370321219965628,0.40148411939911866,0.20965694702241716,160
spea2,275,0.24923199105787294,0.13724298605043161,0.3998942759502703,0.2094632645121413,160
