algorithm,generation,HV_mean,HV_std,IGD+_mean,IGD+_std,count
msd_ag_nsga2_wo_gtw_ls,125,0.5874932486989876,0.08360141896684468,0.06125893574581982,0.02222212215724502,160
msd_ag_nsga2_wo_gtw_ls,130,0.5898411608945298,0.0838063334668357,0.06016631155817106,0.02214779469460418,160
msd_ag_nsga2_wo_gtw_ls,135,0.5918552556412298,0.08369001332154721,0.0592720649805239,0.022060328761534787,160
msd_ag_nsga2_wo_gtw_ls,140,0.5938858095229589,0.08381470994857544,0.05838885168174146,0.021856887928524044,160
msd_ag_nsga2_wo_gtw_ls,145,0.5960566730782422,0.08432141078708177,0.05747672332905722,0.021672008705617276,160
msd_ag_nsga2_wo_gtw_ls,150,0.5980075002025292,0.08479306863562726,0.056554671310799054,0.021529608305960634,160
msd_ag_nsga2_wo_gtw_ls,155,0.6000416415168724,0.08498805906422943,0.05574816306153244,0.021524051375400283,160
msd_ag_nsga2_wo_gtw_ls,160,0.6016721137634811,0.0849796129989289,0.054958912908582555,0.021497642048084575,160
msd_ag_nsga2_wo_gtw_ls,165,0.6035573210648404,0.08461780070723397,0.05422287645643897,0.02133953630042325,160
msd_ag_nsga2_wo_gtw_ls,170,0.6052959692250637,0.08507426962872873,0.0534551081654185,0.0212645631181037,160
msd_ag_nsga2_wo_gtw_ls,175,0.6067982540318705,0.08501691570571004,0.05284983545349155,0.021125408141326726,160
msd_ag_nsga2_wo_gtw_ls,180,0.6079727701756162,0.08502818809290799,0.05214417867973988,0.020827759051575887,160
